col0,col1,col2,col3,col4,col5,col6
0.051941650223212836,0.0465432694307837,0.08031395540979647,0.07691006635407857,0.07746026152019479,0.0660793618643749,0.0687187117626081
0.054048443614040674,0.04869472036367426,0.08341958603916871,0.08215310170240346,0.08025864000197697,0.0687396354922357,0.07129211978601703
0.056121882053233325,0.05084834888854641,0.08651536946618202,0.08732792977555856,0.08306862543291395,0.07138955681599041,0.07386434638453195
0.058191590095833946,0.05297140462117643,0.08968926989398958,0.09220077161567423,0.08586852306698298,0.07402973005704498,0.07642976781942991
0.06031232148617897,0.055053136027235716,0.09305621456006406,0.09668401925943186,0.08865088252156539,0.07666733853423031,0.07900487668695047
0.06254340754365488,0.05709859196696353,0.09670549861091174,0.10080099567568022,0.09141175541871895,0.07931727405246027,0.08160384775827748
0.06489825359511243,0.05912699532407363,0.10060472116221722,0.10460417957131286,0.09417494429498237,0.08199260446884142,0.08423640165478471
0.06733200093022265,0.06117921988478238,0.10459811333828861,0.1081461198487445,0.09700416168035245,0.08469756888791899,0.08690194969387077
0.06977911877008774,0.06333149964999936,0.1085395385010232,0.11147042981121359,0.10000035441189213,0.08742236771637298,0.08958612978550874
0.0721677622214921,0.06565011363748428,0.11236328923379019,0.11461210065865245,0.10327139451548732,0.09014795689951549,0.09226841823001763
0.07445549952064964,0.06812842861403494,0.11601252918332877,0.11759785335797933,0.10684787243549682,0.0928579606227867,0.09493606809698528
0.07670022068110517,0.07066363617782503,0.11940616064991116,0.1204490464075037,0.11061535411852855,0.09555225256308628,0.09759609147739269
0.07905841610530673,0.07310369786950519,0.12253727473677467,0.12318250747485333,0.11440384708116322,0.09826139975941267,0.10029120521936732
0.08173912732749676,0.0753759018210431,0.12545421364846066,0.1258118619840061,0.11810954862413883,0.10105687949922627,0.10310494670247342
0.0849326284576879,0.07753582978383956,0.12820438222731181,0.12834829532213668,0.12167724770575163,0.10404431694501005,0.1061480380859418
0.08872924869200453,0.07971767122515516,0.13082115173574851,0.13080124009298882,0.1250216080972591,0.10732492381805823,0.10950238925203312
0.09307818091480649,0.0821182514106102,0.13332753942483147,0.13317865103974325,0.12810194553709925,0.1109021636920291,0.11312448775816512
0.09779044908260252,0.08497866488829678,0.1357400012109492,0.13548717217630638,0.13095517877848356,0.11463896536578658,0.11685215588485993
0.10258077007283059,0.0885164883345836,0.13807074178958537,0.13773262158930338,0.13363230379777052,0.11837175295639261,0.1205405692024962
0.10715988879211623,0.09280530232663849,0.1403290454518934,0.13991976926693483,0.13617139679751927,0.12201239657991096,0.12412168346566982
